80,"['TAGNAME', 'allison', 'NAME-ENT', 'parent', 'open', 'regret', 'not', 'intervene', 'abusive', 'relationship', 'TAGNAME']"
81,"['TAGNAME', 'outplayed', 'TAGNAME', 'area', 'hockey', 'game', 'PRON', 'absolutely', 'deserve', 't', 'URL']"
82,"['TAGNAME', 'TAGNAME', 'TAGNAME', 'PRON', 'snort', 'PRON', 'not', 'breathe']"
83,"['TAGNAME', '_', 'PRON', 'sweet']"
84,"['TAGNAME', 'malaysian', 'no', 'matter', 'how', 'fluent', 'ur', 'NAME-ENT', 'time', 'where', 'u', 'slip', 'la', 'end', 'sentence']"
85,"['who', 'PRON', 'speak']"
86,"['TAGNAME', 'NAME-ENT', 'come', 'URL']"
87,"['TAGNAME', 'PRON', 'strong', 'hell', 'URL']"
88,"['TAGNAME', 'NAME-ENT', 'NAME-ENT', 'TAGNAME', 'NUM', 'm', 'view', 'NAME-ENT', 'PRON', 'NUM', 'm', 'view', 'away', 'reach', 'g']"
89,"['TAGNAME', 'yeah', 'PRON', 'thinkin', 'PRON', 'no', 'longer', 'togetheruntil', 'NAME-ENT', 'PRON', 'PRON', 'photoop', 'URL']"
90,"['TAGNAME', 'girl', 'spill', 'fresh', 'tea', 'PRON', 'bestea', 'like', 'URL']"
91,"['TAGNAME', 'NAME-ENT', 'PRON', 'know', 'feel', 'feel', 'like', 'PRON', 'sleep']"
92,"['NUM', 'NAME-ENT', 'NAME-ENT', 'NAME-ENT', 'hot', 'dresswedgie', 'URL']"
93,"['TAGNAME', 'funny', 'year', 'PRON', 'freak', 'worried', 'bts', 'stylist', 'makeup', 'artist', 'bts', 'look', 'weird']"
94,"['TAGNAME', 'retweet', 'PRON', 'followbackmgwv']"
95,"['TAGNAME', 'lil', 'pump', 'NAME-ENT', 'NAME-ENT', 'beef', 'continue', 'NAME-ENT', 'Loud', 'win', 'URL']"
96,"['TAGNAME', 'dog', 'daycare', 'help', 'PRON', 'NAME-ENT', 'NAME-ENT', 'present', 'PRON', 'not', 'cry', 'PRON', 'cry', 'URL']"
97,"['PRON', 'little', 'miffed', 'PRON', 'not', 'NUM', 'NUM', 'servant', 'NAME-ENT', 'NAME-ENT', 'fgo']"
98,"['TAGNAME', 'PRON', 'NAME-ENT']"
99,"['TAGNAME', 'when', 'PRON', 'know', 'alot', 'great', 'potential', 'PRON', 'stubborn', 'lazy', 'PRON', 'URL']"
100,"['TAGNAME', 'when', 'NUM', 'friend', 'free', 'hang', 'URL']"
101,"['PRON', 'jealous', 'who', 'able', 'meet', 'greet', 'PRON', 'seriously', 'buy', 'MampG', 'pass', 'year', 'calgary', 'edmonton']"
102,"['TAGNAME', 'retweet', 'NAME-ENT', 'donate', 'NUM', 'bowl', 'dog', 'food', 'dog', 'need', 'tweetforbowl', 'URL']"
103,"['TAGNAME', 'PRON', 'bad', 'day', 'funny', 'blooper', 'NAME-ENT', 'URL']"
104,"['TAGNAME', 'what', 'life', 'scent', 'perfect', 'NAME-ENT', 'toe', 'especially', 'long', 'day', 'NAME-ENT', 'right', 'toe']"
105,"['hopefully', 'summer', 'bring', 'PRON', 'happiness', 'not']"
106,"['TAGNAME', 'TAGNAME', 'revel', 'NAME-ENT', 'tracklist', 'de', 'su', 'nuevo', 'lbum', 'PRON', 'las', 'army', 'tienen', 'mucha', 'teora', 'respecto', 'los', 'nombre', 'de', 'las', 'cancion']"
107,"['TAGNAME', 'peter', 'uwu', 'strange', 'stop', 'peter', 'w', 'tony', 'PRON', 'stupid', 'idiot', 'look', 'what', 'PRON', 'PRON', 's', 'sad']"
108,['pocket']
109,"['TAGNAME', 'not', 'nigga', 'phone', 'PRON', 'want', 'PRON', 'feeling', 'hurt', 's', 'bible', 'URL']"
110,"['TAGNAME', 'bts', 'write', 'clich', 'song', 'PRON', 'include', 'science', 'astrology', 'marine', 'biology', 'classical', 'literature', 'amp', 'greek']"
111,"['TAGNAME', 'TAGNAME', 'NAME-ENT', 'NAME-ENT', 'NAME-ENT', 'NAME-ENT', 'affair', '1998the', 'NAME-ENT', 'NAME-ENT', 'URL']"
112,"['TAGNAME', 'customer', 'wanna', 'right', 'bad', 'like', 'damn', 'clock', 'PRON', 'know']"
113,"['NUM', 'student', 'loan', 'payment', 'URL']"
114,"['TAGNAME', 'when', 'PRON', 'stretch', 'TIGHT', 'NAME-ENT', 'NAME-ENT', 'pussy', 'NAME-ENT', 'NAME-ENT', 'ROUND', 'session', 'check', 'o']"
115,"['TAGNAME', 'PRON', 'care', 'free', 'fun', 'URL']"
116,"['TAGNAME', 'NUM', 'starfirst', 'method', 'press', 'heartn', 'icon', 'star', 'page', 'URL']"
117,"['TAGNAME', 'PRON', 'people', 'who', 'use', 'PRON', 'drunk', 'excuse', 'cheat', 'dumb', 'shit', 'PRON', 'fuck', 'p']"
118,"['TAGNAME', '90', 'early', '2000s', 'baby', 'one', 'PRON', 'lt\\3', 'URL']"
119,"['TAGNAME', 'TAGNAME', 'URL', 'URL']"
120,"['PRON', 'realize', 'PRON', 'not', 'NAME-ENT', '/', 'NAME-ENT', 'like', 'PRON', 'think', 'PRON', 'MondayI', 'sad']"
121,"['TAGNAME', 'PRON', 'sound', 'like', 'PRON', 'need', 'PRON', 'aight', 'URL']"
122,"['TAGNAME', 'NAME-ENT', 'NAME-ENT', 'NAME-ENT', 'award', 'voting', 'CAREFUL', 'MANUALLY', 'hand', 'write', 'NAME-ENT', 'whe']"
123,"['TAGNAME', 'guy', 'who', 'tremble', 'fear', 'time', 'NAME-ENT', 'come', 'near', 'PRON', 'main', 'URL']"
124,"['zelina', 'PRON', 'bad', 'day', 'NAME-ENT', 'freak', 'NAME-ENT', 'act', 'like', 'child', 'when', 'PRON', 'come', 'URL']"
125,"['Angelus', 'video', 'lyric', 'URL', 'TAGNAME', 'video', 'lyric']"
126,"['TAGNAME', 'NAME-ENT', 'hardest', 'NAME-ENT', 'NAME-ENT', 'URL']"
127,"['TAGNAME', 'NAME-ENT', 'piss', 'NAME-ENT', 'fan', 'URL']"
128,"['TAGNAME', 'seek', 'respect', 'not', 'attention', 'PRON', 'longer']"
129,"['TAGNAME', 'skeptical', 'niggas', 'day', 'NUM', 'URL']"
130,"['TAGNAME', 'Dear', 'NAME-ENT', 'thank', 'PRON', 'mom', 'PRON', 'not', 'know', 'where', 'PRON']"
131,"['TAGNAME', 'when', 'unfortunately', 'NAME-ENT', 'incident', 'happen', 'blame', 'NAME-ENT', 'handling', 'when', 'rapist', 'death', 'sentence', 'NUM', 'day', 'why']"
132,"['TAGNAME', 'NAME-ENT', 'NAME-ENT', 'want', 'PRON', 'know', 'PRON', 'throw', 'party', 'day', 'PRON', 'sentence', 'prison', 'NAME-ENT', 'NAME-ENT', 'NAME-ENT', 'NAME-ENT']"
133,"['Dear', 'goodness', 'PRON', 'miss', 'PRON']"
134,"['TAGNAME', 'not', 'NAME-ENT', 'NAME-ENT', 'NAME-ENT', 'NAME-ENT', 'NAME-ENT', 'NAME-ENT', 'think', 'NAME-ENT', 'NAME-ENT', 'not', 'NAME-ENT', 'PRON']"
135,"['TAGNAME', 'TAGNAME', 'NAME-ENT', 'NAME-ENT', 'pressure', 'NAME-ENT', 'workingpeace', 'NAME-ENT', 'NAME-ENT', 'better', 'trade', 'deal', 'NAME-ENT']"
136,"['TAGNAME', 'family', 'PRON', 'not', 'PRON', 'PRON', 'picture', 'frame', 'our', 'basketball', 'team', 'NAME-ENT', 'PRON', 'love', 'PRON']"
137,"['NUM', 'people', 'read', 'PRON', 'weep', 'NUM', 'NAME-ENT', 'URL']"
138,"[""y'all"", 'look', 'gorgeous', 'bracelet', 'URL']"
139,"['TAGNAME', 'how', 'PRON', 'feel', 'week', 'white', 'house', 'press', 'URL']"
140,"['TAGNAME', 'awesome']"
141,"['NAME-ENT', 'NAME-ENT']"
142,"['TAGNAME', 'what', 'PRON', 'send', 'people', 'lol']"
143,"['TAGNAME', 'stay', 'lane', 'NAME-ENT', 'URL']"
144,"['TAGNAME', 'PRON', 'need', 'dog', 'when', 'try', 'wake', 'PRON', 'morning', 'URL']"
145,"['TAGNAME', 'Real', 'life', 'URL']"
146,"['TAGNAME', 'NAME-ENT', 'local', 'NAME-ENT', 'NAME-ENT', 'depress', 'PRON', 'URL']"
147,"['TAGNAME', '_', 'yo', 'PRON', 'not', 'feel', 'today']"
148,"['TAGNAME', 'NAME-ENT', 'PRON', 'worried', 'our', 'country', 'when', 'NAME-ENT', 'demonize', 'free', 'speech', 'restrict', 'constitutional', 'right', 'assault']"
149,"['TAGNAME', 'not', 'no', 'way', 'NAME-ENT', 'NAME-ENT', 'NUM', 'billion', 'bro', 'URL']"
150,"['TAGNAME', 'PRON', 'ok', 'URL']"
151,"['TAGNAME', 'PRON', 'PRON', 'NAME-ENT']"
152,"['TAGNAME', 'TAGNAME', 'TAGNAME', 'reason', 'PRON', 'anonymous', 'easier', 'lie']"
153,"['loona', 'soldierval', 'ponky?me', 'dancing', 'girl', 'who', 'hell', 'ponky']"
154,"['TAGNAME', 'NAME-ENT', 'PRON', 'not', 'URL']"
155,"['TAGNAME', 'PRON', 'disrespect', 'PRON', 'PRON', 'calm', 'bout', 'PRON', 'not', 'trust', 'PRON']"
156,"['TAGNAME', 'PRON', 'like', 'attention', 'PRON', 'PRON']"
157,"['TAGNAME', 'picture', 'love', 'URL']"
158,"['PRON', 'sit', 'bed', 'watch', 'justin', 'movie', 'NUM', 'year', 'PRON', 'cry', 'bc', 'PRON', 's', 'loml']"
159,"['PRON', 'receive', 'reward', 'NAME-ENT', 'NAME-ENT', 'URL', 'gameinsight', 'NAME-ENT', 'NAME-ENT']"
160,"['PRON', 'thread', 'PRON', 'realize', 'PRON', 'nothing', 'marriage']"
161,"['Cmtv', 'cmtv', 'URL']"
162,"['TAGNAME', 'TAGNAME', 'NAME-ENT', 'sim', 'dai', 'materia', 'que', 'vc', 'quer', 'fazer', 'n', 'tem', 'PRON', 'da', 'choque', 'de', 'horrio']"
163,"['TAGNAME', 'NAME-ENT', 'TAGNAME', '17u', 'URL', '/', 'NAME-ENT', 'TAGNAME', 'TAGNAME', 'TAGNAME', 'TAGNAME']"
164,"['TAGNAME', 'frog', 'what', 'true', 'trainer', 'strive']"
165,"['PRON', 'dumb', 'PRON', 'not', 'know', 'when', 'like', 'PRON']"
166,"['LMAO', 'NAME-ENT', 'PRON', 'come', 'NAME-ENT', 'NAME-ENT', 'TAGNAME', 'TAGNAME']"
167,"['TAGNAME', 'escalate', 'NAME-ENT', 'NAME-ENT', 'NUM', 'SECOND', 'intermission', 'update', 'present', 'TAGNAME', 'NAME-ENT', 'NUM', 'lightning', 'NUM', 'allca']"
168,"['TAGNAME', 'kuya', 'NAME-ENT', 'PRON', '2nd', 'cousin', 'PRON', 'blind', 'idk', 'when', 'PRON', 'smart', 'PRON', 'admire', 'PRON', 'fo']"
169,"['NUM', 'twitter', 'change', 'PRON', 'know', 'PRON', 'miss', 'PRON', 'URL', 'URL']"
170,"['TAGNAME', 'smallest', 'act', 'love', 'biggest', 'space', 'heart']"
171,"['love', 'u', 'PRON', 'hurt']"
172,"['TAGNAME', 'NAME-ENT']"
173,"['NAME-ENT', 'NAME-ENT', 'PRON', 'believe', 'PRON', 'URL']"
174,"['TAGNAME', 'NAME-ENT', 'NAME-ENT', 'start', 'NUM', 'estpass', 'PRON', 'ready', 'NAME-ENT', 'NAME-ENT', 'NAME-ENT', 'TAGNAME']"
175,"['TAGNAME', 'PRON', 'pokemon', 'card', 'illustration', 'tepig', 'line', 'NAME-ENT', 'URL']"
176,"['TAGNAME', 'NAME-ENT', 'URL']"
177,"['Good', 'URL', '/', 'NAME-ENT']"
178,"['TAGNAME', 'thank', 'PRON', 'follow']"
179,"['TAGNAME', 'literally', 'best', 'hand']"
180,"['NUM', 'day', 'highschool', 'leave', 'feeling', 'like', 'free', 'bitch', 'URL']"
181,"['TAGNAME', 'PRON', 'vote', 'NAME-ENT', 'NAME-ENT', 'NAME-ENT', 'TAGNAME', 'NAME-ENT', 'whenthebeatdrop', 'TAGNAME', 'TAGNAME', 'NAME-ENT', 'vote', 'URL']"
182,"['TAGNAME', 'PRON', 'not', 'believe', 'time', 'original', 'video', 'URL']"
183,"['TAGNAME', 'NAME-ENT', 'NAME-ENT', 'PRON', 'lead', 'PRON', 'begin', 'support', 'our', 'wounded', 'veteran', 'PRON', 'play', 't']"
184,"['TAGNAME', 'PRON', 'mom', 'NUM', 'personalize', 'candle', 'NUM', 'dad', 'hold', 'PRON', 'PRON', 'not', 'guy']"
185,"['TAGNAME', 'what', 'aura', 'look', 'like', 'URL']"
186,"['TAGNAME', 'NAME-ENT', 'NAME-ENT', 'NAME-ENT', 'NAME-ENT', 'NAME-ENT', 'NAME-ENT', 'result', 'NAME-ENT', 'NAME-ENT']"
187,"['TAGNAME', 'post', 'URL']"
188,"['PRON', 'ask', 'general', 'public', 'donation', 'help', 'payi', 'wonder', 'how', 'PRON', 'actually', 'URL']"
189,"['TAGNAME', 'PRON', 'send', 'PRON', 'message']"
190,"['TAGNAME', 'best', 'brow', 'day', 'PRON', 'inna', 'minute', 'URL']"
191,"['TAGNAME', 'saintdrgurmeetramrahimji_initiative123__volunteer', 'TAGNAME', 'ready', 'help', 'who', 'injure']"
192,"['TAGNAME', 'NUM', 'dairy', 'queen', 'not', 'like', 'PRON', 'verge', 'total', 'collapse']"
193,"['NUM', 'people', 'follow', 'PRON', 'NUM', 'person', 'unfollow', 'PRON', 'automatically', 'check', 'URL']"
194,"['NAME-ENT', 'URL']"
195,"['PRON', 'tell', 'PRON', 'how', 'PRON', 'love', 'smile', 'PRON', 'promise', 'PRON', 'stop', 'smile', 'PRON', 'PRON', 'teach', 'PRON', 't', 'URL']"
196,"['TAGNAME', 'NAME-ENT', 'lifeisstrange', 'URL']"
197,"['TAGNAME', 'PRON', 'redirect', 'flight', 'TAGNAME', 'TAGNAME', 'joy105com', 'URL']"
198,"['TAGNAME', 'TAGNAME', 'hit', 'NAME-ENT', 'like', 'cut', 'NAME-ENT', 'heroin']"
199,"['TAGNAME', 'TAGNAME', 'wow', 'PRON', 'think', 'thing', 'basic', 'bitch', 'conservative', 'whose', 'redundant', 'theme', 'accomplish']"
200,"['NAME-ENT', 'PRON', 'NAME-ENT', 'ago', 'URL']"
201,"['TAGNAME', 'PRON', 'pray', 'PRON', 'URL']"
202,"['TAGNAME', 'NAME-ENT', 'coach', 'rest', 'NAME-ENT', 'NAME-ENT', 'NAME-ENT', '3rd', 'place', 'playoff', 'URL']"
203,"['why', 'life', 'URL']"
204,"['TAGNAME', 'people', 'not', 'true', 'NAME-ENT', 'PRON', 'vindictive', 'sell', 'NAME-ENT', 'cave', 'Big', 'money']"
205,"['TAGNAME', 'TAGNAME', 'die', 'escape', 'Which']"
206,"['TAGNAME', 'strange', 'how', 'not', 'sound', 'like', 'rip', 'roarin', 'good', 'time', 'PRON']"
207,"['TAGNAME', 'PRON', 'pretend', 'ignore', 'PRON', 'PRON', 'miss', 'PRON']"
208,"['cry', 'good', 'film']"
209,"['TAGNAME', '_', 'hey', 'beware', 'NAME-ENT', 'NAME-ENT', 'NAME-ENT', 'maybe', 'not', 'mermay', 'NAME-ENT', 'URL']"
210,"['TAGNAME', 'irony', 'man', 'banger', 'disappear', 'PRON', 'somebody', 'PRON', 'know', 'URL']"
211,"['TAGNAME', 'PRON', 'parent', 'URL']"
212,"['TAGNAME', 'not', 'comfortable', 'PRON', 'start', 'treat', 'PRON', 'like', 'PRON', 'regular']"
213,"['TAGNAME', 'TAGNAME', 'TAGNAME', 'aw', 'bad', 'what', 'PRON', 'think']"
214,"['TAGNAME', 'NAME-ENT', 'joke', 'NAME-ENT', 'NAME-ENT', 'mom', 'why', 'not', 'NAME-ENT', 'talk', 'NAME-ENT', 'NAME-ENT', 'URL']"
215,"['TAGNAME', 'NAME-ENT', 'remontaron', 'NAME-ENT', 'NAME-ENT', 'jugando', 'casi', 'todo', 'NAME-ENT', 'partido', 'de', 'vuelta', 'con', 'NUM', 'hombre', 'PRON', 'lograron', 'reaccionar', 'ante', 'NAME-ENT', 'cu']"
216,"['TAGNAME', 'when', 'PRON', 'inclusive', 'hate', 'poor', 'URL']"
217,"['TAGNAME', 'remember', 'when', 'PRON', 'tell', 'PRON', 'NAME-ENT', 'not', 'receive', 'white', 'folk', 'right', 'way?exhibit']"
218,"['TAGNAME', 'TAGNAME', 'TAGNAME', 'NAME-ENT', 'sunglass', 'activity', 'special', 'NUM', 'piece', 'URL']"
219,"['TAGNAME', 'precumi', 'hate', 'tweet', 'URL']"
220,"['TAGNAME', 'NAME-ENT', 'police', 'brutally', 'punch', 'NUM', 'year', 'old', 'black', 'teen', 'face', 'outside', 'NAME-ENT', 'NAME-ENT', 'NAME-ENT', 'long', 'th']"
221,"['TAGNAME', 'why', 'nigga', 'not', 'famous', 'yetall', 'PRON', 'mf', 'lame', 'URL']"
222,"['TAGNAME', 'NAME-ENT', 'money', 'PRON', 'darkskinn', 'URL']"
223,"['TAGNAME', 'PRON', 'want', 'boo', 'endless', 'love', 'affection', 'URL']"
224,"['TAGNAME', 'NUM', 'day', 'PRON', 'thank', 'NAME-ENT', 'door', 'close', 'little', 'thing', 'bring', 'PRON', 'where', 'PRON', 'wante']"
225,"['PLAGUEP', 'NAME-ENT', 'NAME-ENT', 'NAME-ENT', 'NAME-ENT', 'NAME-ENT', 'experience']"
226,"['NAME-ENT', 'NAME-ENT', 'NAME-ENT', 'boy', 'NAME-ENT', 'NAME-ENT']"
227,"['ficando', 'cm', 'sono']"
228,"['love', 'NAME-ENT', 'favorite', 'album', 'right', 'PRON', 'not', 'know', 'how', 'PRON', 'come', 'TAGNAME', 'PRON', 'glad', 'PRON']"
229,"['TAGNAME', 'True', 'happiness', 'what', 'PRON', 'love']"
